753004d0af87d77d777a567db01cfeed	FJ535305.1.1335	98.8	253	3	0	1	253	1	1335	-1	0
753004d0af87d77d777a567db01cfeed	JN874148.1.1475	98.8	253	3	0	1	253	1	1475	-1	0
753004d0af87d77d777a567db01cfeed	JQ712381.1.1383	98.8	253	3	0	1	253	1	1383	-1	0
753004d0af87d77d777a567db01cfeed	FJ205272.1.1461	98.4	253	4	0	1	253	1	1461	-1	0
753004d0af87d77d777a567db01cfeed	GQ848420.1.1475	98.4	253	4	0	1	253	1	1475	-1	0
753004d0af87d77d777a567db01cfeed	JQ712413.1.1383	98.4	253	4	0	1	253	1	1383	-1	0
753004d0af87d77d777a567db01cfeed	FJ535316.1.1341	98.0	254	4	1	1	253	1	1341	-1	0
753004d0af87d77d777a567db01cfeed	HE803975.1.1441	97.6	253	6	0	1	253	1	1441	-1	0
753004d0af87d77d777a567db01cfeed	JQ287491.1.1478	97.6	253	6	0	1	253	1	1478	-1	0
b11df9e44a4dd45084a09fcee5687d60	JQ712411.1.1367	100.0	253	0	0	1	253	1	1367	-1	0
b11df9e44a4dd45084a09fcee5687d60	AJ441200.1.1419	99.2	254	1	1	1	253	1	1419	-1	0
b11df9e44a4dd45084a09fcee5687d60	KJ569671.1.1458	99.2	253	2	0	1	253	1	1458	-1	0
b11df9e44a4dd45084a09fcee5687d60	AJ575998.1.1369	98.8	254	2	1	1	253	1	1369	-1	0
b11df9e44a4dd45084a09fcee5687d60	FJ717171.1.1514	98.8	253	3	0	1	253	1	1514	-1	0
b11df9e44a4dd45084a09fcee5687d60	JQ287448.1.1476	98.8	253	3	0	1	253	1	1476	-1	0
b11df9e44a4dd45084a09fcee5687d60	DQ228650.1.1452	98.4	253	3	1	1	253	1	1452	-1	0
b11df9e44a4dd45084a09fcee5687d60	AY218555.1.1473	98.0	253	5	0	1	253	1	1473	-1	0
b11df9e44a4dd45084a09fcee5687d60	FJ717036.1.1507	98.0	253	5	0	1	253	1	1507	-1	0
b11df9e44a4dd45084a09fcee5687d60	HQ538625.1.1474	98.0	253	5	0	1	253	1	1474	-1	0
e3a2d918ba0bfee45222bd2f8d616aa6	AJ441205.1.1430	97.6	253	6	0	1	253	1	1430	-1	0
e3a2d918ba0bfee45222bd2f8d616aa6	AJ431218.1.1480	97.2	253	7	0	1	253	1	1480	-1	0
e3a2d918ba0bfee45222bd2f8d616aa6	JN662133.1.1359	97.2	253	7	0	1	253	1	1359	-1	0
e3a2d918ba0bfee45222bd2f8d616aa6	JX570605.1.1359	97.2	253	7	0	1	253	1	1359	-1	0
e3a2d918ba0bfee45222bd2f8d616aa6	KT257809.1.1475	97.2	253	7	0	1	253	1	1475	-1	0
e3a2d918ba0bfee45222bd2f8d616aa6	AP009179.2394744.2396252	96.0	253	10	0	1	253	1	1509	-1	0
e3a2d918ba0bfee45222bd2f8d616aa6	JN662286.1.1369	96.0	253	10	0	1	253	1	1369	-1	0
e3a2d918ba0bfee45222bd2f8d616aa6	JQ611086.1.1376	96.0	253	10	0	1	253	1	1376	-1	0
e3a2d918ba0bfee45222bd2f8d616aa6	JQ611159.1.1371	96.0	253	10	0	1	253	1	1371	-1	0
e3a2d918ba0bfee45222bd2f8d616aa6	AF420343.1.1470	95.3	253	12	0	1	253	1	1470	-1	0
d5049417ec684c5d99927cf4177232ca	EU491778.1.1442	100.0	253	0	0	1	253	1	1442	-1	0
d5049417ec684c5d99927cf4177232ca	JN873932.1.1477	100.0	253	0	0	1	253	1	1477	-1	0
d5049417ec684c5d99927cf4177232ca	JN874185.1.1436	100.0	253	0	0	1	253	1	1436	-1	0
d5049417ec684c5d99927cf4177232ca	JQ712373.1.1376	100.0	253	0	0	1	253	1	1376	-1	0
d5049417ec684c5d99927cf4177232ca	JQ712437.1.1381	100.0	253	0	0	1	253	1	1381	-1	0
d5049417ec684c5d99927cf4177232ca	KF624354.1.1362	100.0	253	0	0	1	253	1	1362	-1	0
d5049417ec684c5d99927cf4177232ca	JN874138.1.1472	99.6	254	0	1	1	253	1	1472	-1	0
d5049417ec684c5d99927cf4177232ca	EU491791.1.1443	99.6	253	1	0	1	253	1	1443	-1	0
d5049417ec684c5d99927cf4177232ca	JQ586308.1.1481	99.6	253	1	0	1	253	1	1481	-1	0
d5049417ec684c5d99927cf4177232ca	KC682592.1.1469	99.6	253	0	1	1	253	1	1469	-1	0
60828e70a7f4f35c0badbbf562c86621	AB002661.1.1440	100.0	253	0	0	1	253	1	1440	-1	0
60828e70a7f4f35c0badbbf562c86621	AB598741.1.1413	100.0	253	0	0	1	253	1	1413	-1	0
60828e70a7f4f35c0badbbf562c86621	EF113305.1.1466	100.0	253	0	0	1	253	1	1466	-1	0
60828e70a7f4f35c0badbbf562c86621	EF113309.1.1473	100.0	253	0	0	1	253	1	1473	-1	0
60828e70a7f4f35c0badbbf562c86621	EF113312.1.1468	100.0	253	0	0	1	253	1	1468	-1	0
60828e70a7f4f35c0badbbf562c86621	EF113315.1.1471	100.0	253	0	0	1	253	1	1471	-1	0
60828e70a7f4f35c0badbbf562c86621	EF113317.1.1471	100.0	253	0	0	1	253	1	1471	-1	0
60828e70a7f4f35c0badbbf562c86621	EU596920.1.1446	100.0	253	0	0	1	253	1	1446	-1	0
60828e70a7f4f35c0badbbf562c86621	KJ372396.1.1444	100.0	253	0	0	1	253	1	1444	-1	0
60828e70a7f4f35c0badbbf562c86621	MF360205.1.1462	100.0	253	0	0	1	253	1	1462	-1	0
3b6ea05df4ad5e7fc19516403cba33bc	AB189374.1.1478	100.0	253	0	0	1	253	1	1478	-1	0
3b6ea05df4ad5e7fc19516403cba33bc	FR666862.1.1474	100.0	253	0	0	1	253	1	1474	-1	0
3b6ea05df4ad5e7fc19516403cba33bc	KJ569661.1.1458	99.6	253	1	0	1	253	1	1458	-1	0
3b6ea05df4ad5e7fc19516403cba33bc	KY235924.1.1476	99.6	253	1	0	1	253	1	1476	-1	0
3b6ea05df4ad5e7fc19516403cba33bc	JQ712406.1.1379	99.2	253	2	0	1	253	1	1379	-1	0
3b6ea05df4ad5e7fc19516403cba33bc	JQ712417.1.1381	99.2	253	2	0	1	253	1	1381	-1	0
3b6ea05df4ad5e7fc19516403cba33bc	GQ357014.1.1479	98.8	253	3	0	1	253	1	1479	-1	0
3b6ea05df4ad5e7fc19516403cba33bc	JQ712383.1.1385	98.8	253	3	0	1	253	1	1385	-1	0
3b6ea05df4ad5e7fc19516403cba33bc	JQ712391.1.1392	98.4	253	4	0	1	253	1	1392	-1	0
3b6ea05df4ad5e7fc19516403cba33bc	KT257771.1.1479	98.4	253	4	0	1	253	1	1479	-1	0
f90e6996a482201b9e9b93f00577b91b	KT257830.1.1490	98.4	253	4	0	1	253	1	1490	-1	0
f90e6996a482201b9e9b93f00577b91b	FN554125.1.1481	95.7	253	11	0	1	253	1	1481	-1	0
f90e6996a482201b9e9b93f00577b91b	HE803882.1.1446	94.9	253	13	0	1	253	1	1446	-1	0
f90e6996a482201b9e9b93f00577b91b	HQ178752.1.1484	94.9	253	13	0	1	253	1	1484	-1	0
f90e6996a482201b9e9b93f00577b91b	JN207184.1.1485	94.9	253	13	0	1	253	1	1485	-1	0
f90e6996a482201b9e9b93f00577b91b	HQ178737.1.1436	94.1	253	15	0	1	253	1	1436	-1	0
f90e6996a482201b9e9b93f00577b91b	KX172780.1.1446	94.1	253	15	0	1	253	1	1446	-1	0
f90e6996a482201b9e9b93f00577b91b	AY510256.1.1329	92.9	253	18	0	1	253	1	1329	-1	0
f90e6996a482201b9e9b93f00577b91b	HQ916591.1.1382	92.9	253	18	0	1	253	1	1382	-1	0
f90e6996a482201b9e9b93f00577b91b	JX521255.1.1474	92.9	253	18	0	1	253	1	1474	-1	0
9023b3075fc598bad518430ee25519bc	GQ119475.1.1471	100.0	253	0	0	1	253	1	1471	-1	0
9023b3075fc598bad518430ee25519bc	JN874108.1.1481	99.6	253	1	0	1	253	1	1481	-1	0
9023b3075fc598bad518430ee25519bc	JQ712392.1.1389	99.6	253	1	0	1	253	1	1389	-1	0
9023b3075fc598bad518430ee25519bc	KT257780.1.1482	99.6	253	1	0	1	253	1	1482	-1	0
9023b3075fc598bad518430ee25519bc	EF687416.1.1342	99.2	253	2	0	1	253	1	1342	-1	0
9023b3075fc598bad518430ee25519bc	JN662039.1.1375	99.2	253	2	0	1	253	1	1375	-1	0
9023b3075fc598bad518430ee25519bc	KF624540.1.1329	99.2	253	2	0	1	253	1	1329	-1	0
9023b3075fc598bad518430ee25519bc	KF624541.1.1369	99.2	253	2	0	1	253	1	1369	-1	0
9023b3075fc598bad518430ee25519bc	KF624542.1.1373	99.2	253	2	0	1	253	1	1373	-1	0
9023b3075fc598bad518430ee25519bc	KP994458.1.1350	99.2	253	2	0	1	253	1	1350	-1	0
8f7036f55e7a416102f612d64298dbb5	AY531569.1.1486	97.6	253	6	0	1	253	1	1486	-1	0
8f7036f55e7a416102f612d64298dbb5	KF268864.1.1388	97.6	253	6	0	1	253	1	1388	-1	0
8f7036f55e7a416102f612d64298dbb5	FJ959793.1.1394	96.0	253	10	0	1	253	1	1394	-1	0
8f7036f55e7a416102f612d64298dbb5	FJ959946.1.1394	95.7	253	11	0	1	253	1	1394	-1	0
8f7036f55e7a416102f612d64298dbb5	JQ214563.1.1352	95.3	253	12	0	1	253	1	1352	-1	0
8f7036f55e7a416102f612d64298dbb5	JQ216267.1.1356	95.3	253	12	0	1	253	1	1356	-1	0
8f7036f55e7a416102f612d64298dbb5	JQ211319.1.1355	94.9	253	13	0	1	253	1	1355	-1	0
8f7036f55e7a416102f612d64298dbb5	JQ215352.1.1352	94.9	253	13	0	1	253	1	1352	-1	0
8f7036f55e7a416102f612d64298dbb5	JQ215632.1.1354	94.9	253	13	0	1	253	1	1354	-1	0
8f7036f55e7a416102f612d64298dbb5	JX520995.1.1493	94.9	253	13	0	1	253	1	1493	-1	0
a6def887bac9fa20f66ba28077dbb75d	AM888178.1.1468	100.0	253	0	0	1	253	1	1468	-1	0
a6def887bac9fa20f66ba28077dbb75d	EU364818.1.1413	100.0	253	0	0	1	253	1	1413	-1	0
a6def887bac9fa20f66ba28077dbb75d	GU262995.1.1420	100.0	253	0	0	1	253	1	1420	-1	0
a6def887bac9fa20f66ba28077dbb75d	HM439461.1.1418	100.0	253	0	0	1	253	1	1418	-1	0
a6def887bac9fa20f66ba28077dbb75d	JX315557.1.1415	100.0	253	0	0	1	253	1	1415	-1	0
a6def887bac9fa20f66ba28077dbb75d	JX315558.1.1413	100.0	253	0	0	1	253	1	1413	-1	0
a6def887bac9fa20f66ba28077dbb75d	JX315561.1.1417	100.0	253	0	0	1	253	1	1417	-1	0
a6def887bac9fa20f66ba28077dbb75d	KM251086.1.1461	100.0	253	0	0	1	253	1	1461	-1	0
a6def887bac9fa20f66ba28077dbb75d	KU551896.1.1320	100.0	253	0	0	1	253	1	1320	-1	0
a6def887bac9fa20f66ba28077dbb75d	KY274847.1.1451	100.0	253	0	0	1	253	1	1451	-1	0
09e7141cdd4fc6369d0467b973a7e439	AB697031.1.1407	99.6	253	1	0	1	253	1	1407	-1	0
09e7141cdd4fc6369d0467b973a7e439	EU265970.1.1470	99.6	253	1	0	1	253	1	1470	-1	0
09e7141cdd4fc6369d0467b973a7e439	EU570844.1.1473	99.6	253	1	0	1	253	1	1473	-1	0
09e7141cdd4fc6369d0467b973a7e439	FJ628203.1.1472	99.6	253	1	0	1	253	1	1472	-1	0
09e7141cdd4fc6369d0467b973a7e439	FJ628244.1.1466	99.6	253	1	0	1	253	1	1466	-1	0
09e7141cdd4fc6369d0467b973a7e439	FJ628249.1.1474	99.6	253	1	0	1	253	1	1474	-1	0
09e7141cdd4fc6369d0467b973a7e439	JQ287116.1.1474	99.6	253	1	0	1	253	1	1474	-1	0
09e7141cdd4fc6369d0467b973a7e439	KF786807.1.1371	99.6	253	1	0	1	253	1	1371	-1	0
09e7141cdd4fc6369d0467b973a7e439	KP091203.1.1476	99.6	253	1	0	1	253	1	1476	-1	0
09e7141cdd4fc6369d0467b973a7e439	KX172802.1.1436	99.6	253	1	0	1	253	1	1436	-1	0
0d156e792ab2875cf5e25bbbf3b22d0d	JN874148.1.1475	100.0	253	0	0	1	253	1	1475	-1	0
0d156e792ab2875cf5e25bbbf3b22d0d	FJ205272.1.1461	99.6	253	1	0	1	253	1	1461	-1	0
0d156e792ab2875cf5e25bbbf3b22d0d	FJ497632.1.1403	99.2	253	2	0	1	253	1	1403	-1	0
0d156e792ab2875cf5e25bbbf3b22d0d	FJ535305.1.1335	99.2	253	2	0	1	253	1	1335	-1	0
0d156e792ab2875cf5e25bbbf3b22d0d	GQ848420.1.1475	98.8	253	3	0	1	253	1	1475	-1	0
0d156e792ab2875cf5e25bbbf3b22d0d	JQ712413.1.1383	98.8	253	3	0	1	253	1	1383	-1	0
0d156e792ab2875cf5e25bbbf3b22d0d	KP091242.1.1476	98.8	253	3	0	1	253	1	1476	-1	0
0d156e792ab2875cf5e25bbbf3b22d0d	KY235983.1.1470	98.8	253	3	0	1	253	1	1470	-1	0
0d156e792ab2875cf5e25bbbf3b22d0d	KF786926.1.1385	98.4	253	4	0	1	253	1	1385	-1	0
0d156e792ab2875cf5e25bbbf3b22d0d	AB189337.1.1494	98.0	253	5	0	1	253	1	1494	-1	0
a073878040df8875e74625e7e9fff764	EU662336.1.1493	94.1	253	15	0	1	253	1	1493	-1	0
a073878040df8875e74625e7e9fff764	JX521076.1.1486	94.1	253	15	0	1	253	1	1486	-1	0
a073878040df8875e74625e7e9fff764	FJ820452.1.1489	93.3	254	16	1	1	253	1	1489	-1	0
a073878040df8875e74625e7e9fff764	JX521684.1.1495	92.5	253	19	0	1	253	1	1495	-1	0
a073878040df8875e74625e7e9fff764	EF218998.1.1388	92.1	253	20	0	1	253	1	1388	-1	0
a073878040df8875e74625e7e9fff764	FJ264762.1.1482	92.1	253	20	0	1	253	1	1482	-1	0
a073878040df8875e74625e7e9fff764	AM712327.1.1476	91.3	253	22	0	1	253	1	1476	-1	0
a073878040df8875e74625e7e9fff764	AB858510.1.1376	90.9	253	23	0	1	253	1	1376	-1	0
a073878040df8875e74625e7e9fff764	KP091217.1.1468	90.9	253	23	0	1	253	1	1468	-1	0
a073878040df8875e74625e7e9fff764	JF344395.1.1478	90.5	253	24	0	1	253	1	1478	-1	0
b6cf1c80a1966564fa110074c3eb58c2	AY753654.1.1485	98.8	253	3	0	1	253	1	1485	-1	0
b6cf1c80a1966564fa110074c3eb58c2	KF708893.1.1456	98.0	253	5	0	1	253	1	1456	-1	0
b6cf1c80a1966564fa110074c3eb58c2	EU491818.1.1490	96.0	253	10	0	1	253	1	1490	-1	0
b6cf1c80a1966564fa110074c3eb58c2	DQ221694.1.1436	94.5	253	14	0	1	253	1	1436	-1	0
b6cf1c80a1966564fa110074c3eb58c2	FN667377.1.1492	94.1	253	14	1	1	253	1	1492	-1	0
b6cf1c80a1966564fa110074c3eb58c2	JX133257.1.1500	93.7	253	16	0	1	253	1	1500	-1	0
b6cf1c80a1966564fa110074c3eb58c2	KP229521.1.1401	93.7	253	16	0	1	253	1	1401	-1	0
b6cf1c80a1966564fa110074c3eb58c2	MH819771.1.1388	93.3	253	17	0	1	253	1	1388	-1	0
b6cf1c80a1966564fa110074c3eb58c2	AB637257.1.1497	92.9	253	18	0	1	253	1	1497	-1	0
b6cf1c80a1966564fa110074c3eb58c2	KP232926.1.1548	92.9	253	18	0	1	253	1	1548	-1	0
448ef3635f709dd9b30452381bb96a27	AY753654.1.1485	99.2	253	2	0	1	253	1	1485	-1	0
448ef3635f709dd9b30452381bb96a27	KF708893.1.1456	98.4	253	4	0	1	253	1	1456	-1	0
448ef3635f709dd9b30452381bb96a27	EU491818.1.1490	95.7	253	11	0	1	253	1	1490	-1	0
448ef3635f709dd9b30452381bb96a27	DQ221694.1.1436	94.5	253	14	0	1	253	1	1436	-1	0
448ef3635f709dd9b30452381bb96a27	FN667377.1.1492	94.1	253	14	1	1	253	1	1492	-1	0
448ef3635f709dd9b30452381bb96a27	JX133257.1.1500	93.7	253	16	0	1	253	1	1500	-1	0
448ef3635f709dd9b30452381bb96a27	KP229521.1.1401	93.3	253	17	0	1	253	1	1401	-1	0
448ef3635f709dd9b30452381bb96a27	MH819771.1.1388	93.3	253	17	0	1	253	1	1388	-1	0
448ef3635f709dd9b30452381bb96a27	AB637257.1.1497	92.9	253	18	0	1	253	1	1497	-1	0
448ef3635f709dd9b30452381bb96a27	KP232926.1.1548	92.9	253	18	0	1	253	1	1548	-1	0
6e8d876077c3eae3a1f703ac2357d76c	AB015584.1.1482	100.0	253	0	0	1	253	1	1482	-1	0
6e8d876077c3eae3a1f703ac2357d76c	JN662241.1.1371	100.0	253	0	0	1	253	1	1371	-1	0
6e8d876077c3eae3a1f703ac2357d76c	EF441904.1.1408	99.6	253	1	0	1	253	1	1408	-1	0
6e8d876077c3eae3a1f703ac2357d76c	FJ535307.1.1339	99.6	253	1	0	1	253	1	1339	-1	0
6e8d876077c3eae3a1f703ac2357d76c	JN662115.1.1362	99.6	253	1	0	1	253	1	1362	-1	0
6e8d876077c3eae3a1f703ac2357d76c	JN662119.1.1360	99.6	253	1	0	1	253	1	1360	-1	0
6e8d876077c3eae3a1f703ac2357d76c	KF438872.1.1348	99.6	253	1	0	1	253	1	1348	-1	0
6e8d876077c3eae3a1f703ac2357d76c	KF438966.1.1368	99.6	253	1	0	1	253	1	1368	-1	0
6e8d876077c3eae3a1f703ac2357d76c	KF786877.1.1369	99.6	253	1	0	1	253	1	1369	-1	0
6e8d876077c3eae3a1f703ac2357d76c	KP896600.1.1342	99.6	253	1	0	1	253	1	1342	-1	0
0286d1e0229904062610e4b13f3e3cae	HQ673054.1.1483	98.0	253	5	0	1	253	1	1483	-1	0
0286d1e0229904062610e4b13f3e3cae	JX016355.1.1483	98.0	253	5	0	1	253	1	1483	-1	0
0286d1e0229904062610e4b13f3e3cae	GU061224.1.1423	97.6	253	6	0	1	253	1	1423	-1	0
0286d1e0229904062610e4b13f3e3cae	EU919789.1.1483	97.2	253	7	0	1	253	1	1483	-1	0
0286d1e0229904062610e4b13f3e3cae	KX932823.1.1391	96.4	253	9	0	1	253	1	1391	-1	0
0286d1e0229904062610e4b13f3e3cae	AF449770.1.1447	96.0	253	10	0	1	253	1	1447	-1	0
0286d1e0229904062610e4b13f3e3cae	AF507867.1.1445	96.0	253	10	0	1	253	1	1445	-1	0
0286d1e0229904062610e4b13f3e3cae	AM930456.1.1451	95.7	253	11	0	1	253	1	1451	-1	0
0286d1e0229904062610e4b13f3e3cae	GU584645.1.1390	95.3	253	12	0	1	253	1	1390	-1	0
0286d1e0229904062610e4b13f3e3cae	KC582602.1.1415	94.9	253	13	0	1	253	1	1415	-1	0
a30bacc6562ddb8ed3d7402367d87741	CP032125.506162.507638	100.0	253	0	0	1	253	1	1477	-1	0
a30bacc6562ddb8ed3d7402367d87741	DQ270648.1.1443	99.6	253	0	1	1	253	1	1443	-1	0
a30bacc6562ddb8ed3d7402367d87741	JN018507.1.1338	99.2	253	2	0	1	253	1	1338	-1	0
a30bacc6562ddb8ed3d7402367d87741	HQ916518.1.1302	98.8	253	3	0	1	253	1	1302	-1	0
a30bacc6562ddb8ed3d7402367d87741	JN637818.1.1429	98.8	253	3	0	1	253	1	1429	-1	0
a30bacc6562ddb8ed3d7402367d87741	KJ590546.1.1430	98.8	253	3	0	1	253	1	1430	-1	0
a30bacc6562ddb8ed3d7402367d87741	MG456783.1.1316	98.8	253	3	0	1	253	1	1316	-1	0
a30bacc6562ddb8ed3d7402367d87741	HQ242201.1.1427	98.4	253	4	0	1	253	1	1427	-1	0
a30bacc6562ddb8ed3d7402367d87741	JN985990.1.1429	98.4	253	4	0	1	253	1	1429	-1	0
a30bacc6562ddb8ed3d7402367d87741	KX177319.1.1429	98.4	253	4	0	1	253	1	1429	-1	0
d4fc8d76f7abcafa5957eadae2b3ebd7	AB842292.1.1458	100.0	253	0	0	1	253	1	1458	-1	0
d4fc8d76f7abcafa5957eadae2b3ebd7	AJ441209.1.1426	100.0	253	0	0	1	253	1	1426	-1	0
d4fc8d76f7abcafa5957eadae2b3ebd7	EF218989.1.1378	100.0	253	0	0	1	253	1	1378	-1	0
d4fc8d76f7abcafa5957eadae2b3ebd7	FJ535258.1.1335	100.0	253	0	0	1	253	1	1335	-1	0
d4fc8d76f7abcafa5957eadae2b3ebd7	JN662085.1.1380	100.0	253	0	0	1	253	1	1380	-1	0
d4fc8d76f7abcafa5957eadae2b3ebd7	JQ712394.1.1377	100.0	253	0	0	1	253	1	1377	-1	0
d4fc8d76f7abcafa5957eadae2b3ebd7	JX570606.1.1362	100.0	253	0	0	1	253	1	1362	-1	0
d4fc8d76f7abcafa5957eadae2b3ebd7	KP896654.1.1291	100.0	253	0	0	1	253	1	1291	-1	0
d4fc8d76f7abcafa5957eadae2b3ebd7	KP896659.1.1367	100.0	253	0	0	1	253	1	1367	-1	0
d4fc8d76f7abcafa5957eadae2b3ebd7	KP896665.1.1353	100.0	253	0	0	1	253	1	1353	-1	0
1cd873b79a4301bace39b5ff72a8e6a7	AF357198.1.1505	99.2	254	1	1	1	253	1	1505	-1	0
1cd873b79a4301bace39b5ff72a8e6a7	AF357199.1.1502	98.0	253	5	0	1	253	1	1502	-1	0
1cd873b79a4301bace39b5ff72a8e6a7	HG514070.1.1470	97.2	253	7	0	1	253	1	1470	-1	0
1cd873b79a4301bace39b5ff72a8e6a7	KU242459.1.1373	97.2	253	7	0	1	253	1	1373	-1	0
1cd873b79a4301bace39b5ff72a8e6a7	AY740528.1.1354	96.0	253	10	0	1	253	1	1354	-1	0
1cd873b79a4301bace39b5ff72a8e6a7	JX391314.1.1472	95.7	253	11	0	1	253	1	1472	-1	0
1cd873b79a4301bace39b5ff72a8e6a7	AB550501.1.1460	94.5	253	14	0	1	253	1	1460	-1	0
1cd873b79a4301bace39b5ff72a8e6a7	AF513952.1.1471	93.3	253	17	0	1	253	1	1471	-1	0
